stat_date,code,market,listed_date,symbol,type,de_listed_date,exchange
2016-01-04,511010.XSHG,CN,2013-03-25,国泰上证5年期国债ETF,ETF,2999-12-31 00:00:00,XSHG
2016-01-04,511210.XSHG,CN,2013-08-16,上证企业债30ETF,ETF,2018-01-26 00:00:00,XSHG
2016-01-04,511220.XSHG,CN,2014-12-16,海富通上证城投债ETF,ETF,2999-12-31 00:00:00,XSHG
2016-01-04,511800.XSHG,CN,2014-12-08,易方达货币E,ETF,2999-12-31 00:00:00,XSHG
2016-01-04,511810.XSHG,CN,2015-01-05,南方理财金货币ETF,ETF,2999-12-31 00:00:00,XSHG
2016-01-04,511830.XSHG,CN,2015-08-03,华泰货币,ETF,2999-12-31 00:00:00,XSHG
2016-01-04,511860.XSHG,CN,2014-12-09,博时保证金货币ETF,ETF,2999-12-31 00:00:00,XSHG
2016-01-04,511880.XSHG,CN,2013-04-18,银华日利,ETF,2999-12-31 00:00:00,XSHG
2016-01-04,511890.XSHG,CN,2015-08-03,景顺长城货币ETF,ETF,2018-04-12 00:00:00,XSHG
2016-01-04,511900.XSHG,CN,2015-12-09,富国收益宝交易型货币H,ETF,2999-12-31 00:00:00,XSHG
2016-01-04,511930.XSHG,CN,2015-12-15,国联日盈A,ETF,2999-12-31 00:00:00,XSHG
2016-01-04,511980.XSHG,CN,2015-11-02,汇添富添富通货币E,ETF,2999-12-31 00:00:00,XSHG
2016-01-04,511990.XSHG,CN,2013-01-28,华宝添益A,ETF,2999-12-31 00:00:00,XSHG
2016-01-04,512010.XSHG,CN,2013-10-28,易方达沪深300医药ETF,ETF,2999-12-31 00:00:00,XSHG
2016-01-04,512070.XSHG,CN,2014-07-18,易方达沪深300非银ETF,ETF,2999-12-31 00:00:00,XSHG
2016-01-04,512110.XSHG,CN,2014-01-06,华安中证细分地产ETF,ETF,2017-01-13 00:00:00,XSHG
2016-01-04,512120.XSHG,CN,2014-01-06,华安中证细分医药ETF,ETF,2999-12-31 00:00:00,XSHG
2016-01-04,512210.XSHG,CN,2014-08-19,景顺长城中证800食品饮料ETF,ETF,2018-08-31 00:00:00,XSHG
2016-01-04,512220.XSHG,CN,2014-08-19,景顺长城中证科技传媒通信150ETF,ETF,2999-12-31 00:00:00,XSHG
2016-01-04,512230.XSHG,CN,2014-08-19,景顺长城中证医药卫生ETF,ETF,2019-01-23 00:00:00,XSHG
2016-01-04,512300.XSHG,CN,2014-12-18,南方中证500医药卫生ETF,ETF,2021-03-12 00:00:00,XSHG
2016-01-04,512310.XSHG,CN,2015-05-08,南方中证500工业ETF,ETF,2021-04-16 00:00:00,XSHG
2016-01-04,512330.XSHG,CN,2015-07-20,南方中证500信息技术ETF,ETF,2999-12-31 00:00:00,XSHG
2016-01-04,512340.XSHG,CN,2015-05-15,南方中证500原材料ETF,ETF,2021-04-16 00:00:00,XSHG
2016-01-04,512500.XSHG,CN,2015-05-29,华夏中证500ETF,ETF,2999-12-31 00:00:00,XSHG
2016-01-04,512510.XSHG,CN,2015-06-12,华泰柏瑞中证500ETF,ETF,2999-12-31 00:00:00,XSHG
2016-01-04,512600.XSHG,CN,2014-07-25,嘉实中证主要消费ETF,ETF,2999-12-31 00:00:00,XSHG
2016-01-04,512610.XSHG,CN,2014-07-25,嘉实中证医药卫生ETF,ETF,2022-12-22 00:00:00,XSHG
2016-01-04,512640.XSHG,CN,2014-07-25,嘉实中证金融地产ETF,ETF,2999-12-31 00:00:00,XSHG
2016-01-04,512990.XSHG,CN,2015-03-25,华夏MSCI中国A股国际通ETF,ETF,2999-12-31 00:00:00,XSHG
2016-01-04,513030.XSHG,CN,2014-09-05,华安德国(DAX)ETF,ETF,2999-12-31 00:00:00,XSHG
2016-01-04,513100.XSHG,CN,2013-05-15,国泰纳斯达克100(QDII-ETF),ETF,2999-12-31 00:00:00,XSHG
2016-01-04,513500.XSHG,CN,2014-01-15,博时标普500ETF,ETF,2999-12-31 00:00:00,XSHG
2016-01-04,513600.XSHG,CN,2015-01-26,南方恒生指数ETF,ETF,2999-12-31 00:00:00,XSHG
2016-01-04,513660.XSHG,CN,2015-01-26,华夏沪港通恒生ETF,ETF,2999-12-31 00:00:00,XSHG
2016-01-04,518800.XSHG,CN,2013-07-29,国泰黄金ETF,ETF,2999-12-31 00:00:00,XSHG
2016-01-04,518880.XSHG,CN,2013-07-29,华安黄金ETF,ETF,2999-12-31 00:00:00,XSHG
