stat_date,code,market,listed_date,symbol,type,de_listed_date,exchange
2026-01-05,159273.XSHE,CN,2025-08-06,汇添富中证沪港深云计算产业ETF,ETF,2999-12-31 00:00:00,XSHE
2026-01-05,159275.XSHE,CN,2025-09-29,华宝中证全指农牧渔ETF,ETF,2999-12-31 00:00:00,XSHE
2026-01-05,159276.XSHE,CN,2025-07-28,汇添富国证自由现金流ETF,ETF,2999-12-31 00:00:00,XSHE
2026-01-05,159277.XSHE,CN,2025-08-14,富国中证港股通高股息投资ETF,ETF,2999-12-31 00:00:00,XSHE
2026-01-05,159278.XSHE,CN,2025-08-12,鹏华国证机器人产业ETF,ETF,2999-12-31 00:00:00,XSHE
2026-01-05,159279.XSHE,CN,2025-09-29,华安创业板人工智能ETF,ETF,2999-12-31 00:00:00,XSHE
2026-01-05,159280.XSHE,CN,2025-08-18,汇添富国证港股通互联网ETF,ETF,2999-12-31 00:00:00,XSHE
2026-01-05,159281.XSHE,CN,2025-09-02,天弘中证港股通央企红利ETF,ETF,2999-12-31 00:00:00,XSHE
2026-01-05,159283.XSHE,CN,2025-08-21,南方中证通用航空主题ETF,ETF,2999-12-31 00:00:00,XSHE
2026-01-05,159285.XSHE,CN,2025-10-20,华安国证港股通消费主题ETF,ETF,2999-12-31 00:00:00,XSHE
2026-01-05,159286.XSHE,CN,2025-09-02,鹏华国证港股通创新药ETF,ETF,2999-12-31 00:00:00,XSHE
2026-01-05,159287.XSHE,CN,2025-08-27,博时创业板综合ETF,ETF,2999-12-31 00:00:00,XSHE
2026-01-05,159288.XSHE,CN,2025-09-26,创业板综ETF银华,ETF,2999-12-31 00:00:00,XSHE
2026-01-05,159289.XSHE,CN,2025-09-15,鹏华创业板综合ETF,ETF,2999-12-31 00:00:00,XSHE
2026-01-05,159290.XSHE,CN,2025-09-17,创业板综指增强ETF东财,ETF,2999-12-31 00:00:00,XSHE
2026-01-05,159291.XSHE,CN,2025-09-01,招商创业板综合增强策略ETF,ETF,2999-12-31 00:00:00,XSHE
2026-01-05,159292.XSHE,CN,2025-09-02,华宝创业板综合增强策略ETF,ETF,2999-12-31 00:00:00,XSHE
2026-01-05,159295.XSHE,CN,2025-11-04,西部利得创业板综合ETF,ETF,2999-12-31 00:00:00,XSHE
2026-01-05,159296.XSHE,CN,2025-09-04,华宝中证A500红利低波动ETF,ETF,2999-12-31 00:00:00,XSHE
2026-01-05,159297.XSHE,CN,2025-09-22,南方国证港股通创新药ETF,ETF,2999-12-31 00:00:00,XSHE
2026-01-05,159298.XSHE,CN,2025-09-08,大成创业板50ETF,ETF,2999-12-31 00:00:00,XSHE
2026-01-05,159299.XSHE,CN,2025-09-11,易方达中证金融科技主题ETF,ETF,2999-12-31 00:00:00,XSHE
2026-01-05,159300.XSHE,CN,2024-06-05,富国沪深300ETF,ETF,2999-12-31 00:00:00,XSHE
2026-01-05,159301.XSHE,CN,2024-07-22,华夏中证全指公用事业ETF,ETF,2999-12-31 00:00:00,XSHE
2026-01-05,159302.XSHE,CN,2024-09-02,港股高股息ETF,ETF,2999-12-31 00:00:00,XSHE
