stat_date,code,market,listed_date,symbol,type,de_listed_date,exchange
2016-07-01,159933.XSHE,CN,2013-10-16,国投瑞银金融地产ETF,ETF,2999-12-31 00:00:00,XSHE
2016-07-01,159934.XSHE,CN,2013-12-16,易方达黄金ETF,ETF,2999-12-31 00:00:00,XSHE
2016-07-01,159935.XSHE,CN,2014-01-21,景顺长城中证500ETF,ETF,2999-12-31 00:00:00,XSHE
2016-07-01,159936.XSHE,CN,2014-06-25,广发中证全指可选消费ETF,ETF,2999-12-31 00:00:00,XSHE
2016-07-01,159937.XSHE,CN,2014-09-01,博时黄金ETF,ETF,2999-12-31 00:00:00,XSHE
2016-07-01,159938.XSHE,CN,2015-01-08,广发中证全指医药卫生ETF,ETF,2999-12-31 00:00:00,XSHE
2016-07-01,159939.XSHE,CN,2015-02-05,广发中证全指信息技术ETF,ETF,2999-12-31 00:00:00,XSHE
2016-07-01,159940.XSHE,CN,2015-04-17,广发中证全指金融地产ETF,ETF,2999-12-31 00:00:00,XSHE
2016-07-01,159941.XSHE,CN,2015-07-13,广发纳指100ETF,ETF,2999-12-31 00:00:00,XSHE
2016-07-01,159942.XSHE,CN,2015-06-25,中创100,ETF,2018-11-06 00:00:00,XSHE
2016-07-01,159943.XSHE,CN,2015-07-08,深证ETF,ETF,2999-12-31 00:00:00,XSHE
2016-07-01,159944.XSHE,CN,2015-07-06,广发中证全指原材料ETF,ETF,2999-12-31 00:00:00,XSHE
2016-07-01,159945.XSHE,CN,2015-07-06,广发中证全指能源ETF,ETF,2999-12-31 00:00:00,XSHE
2016-07-01,159946.XSHE,CN,2015-07-13,广发中证全指主要消费ETF,ETF,2018-12-28 00:00:00,XSHE
2016-07-01,159948.XSHE,CN,2016-05-31,南方创业板ETF,ETF,2999-12-31 00:00:00,XSHE
2016-07-01,510010.XSHG,CN,2009-12-15,交银上证180公司治理ETF,ETF,2999-12-31 00:00:00,XSHG
2016-07-01,510020.XSHG,CN,2010-03-19,博时上证超大盘ETF,ETF,2999-12-31 00:00:00,XSHG
2016-07-01,510030.XSHG,CN,2010-05-28,上证180价值ETF,ETF,2999-12-31 00:00:00,XSHG
2016-07-01,510050.XSHG,CN,2005-02-23,华夏上证50ETF,ETF,2999-12-31 00:00:00,XSHG
2016-07-01,510060.XSHG,CN,2009-10-27,央企ETF工银,ETF,2999-12-31 00:00:00,XSHG
2016-07-01,510070.XSHG,CN,2010-10-29,民企ETF,ETF,2020-08-13 00:00:00,XSHG
2016-07-01,510090.XSHG,CN,2010-08-09,建信上证社会责任ETF,ETF,2999-12-31 00:00:00,XSHG
2016-07-01,510110.XSHG,CN,2010-11-15,海富通上证周期ETF,ETF,2023-08-11 00:00:00,XSHG
2016-07-01,510120.XSHG,CN,2011-06-08,海富通上证非周期ETF,ETF,2023-08-11 00:00:00,XSHG
2016-07-01,510130.XSHG,CN,2010-06-23,易方达上证中盘ETF,ETF,2999-12-31 00:00:00,XSHG
2016-07-01,510150.XSHG,CN,2011-02-25,招商上证消费80ETF,ETF,2999-12-31 00:00:00,XSHG
2016-07-01,510160.XSHG,CN,2010-11-01,南方中证小康产业ETF,ETF,2999-12-31 00:00:00,XSHG
2016-07-01,510170.XSHG,CN,2011-01-25,国联安上证商品ETF,ETF,2999-12-31 00:00:00,XSHG
2016-07-01,510180.XSHG,CN,2006-05-18,华安上证180ETF,ETF,2999-12-31 00:00:00,XSHG
2016-07-01,510190.XSHG,CN,2011-01-10,华安上证50ETF,ETF,2999-12-31 00:00:00,XSHG
2016-07-01,510210.XSHG,CN,2011-03-25,上证综指ETF,ETF,2999-12-31 00:00:00,XSHG
2016-07-01,510220.XSHG,CN,2011-03-28,华泰柏瑞上证中小盘ETF,ETF,2022-12-27 00:00:00,XSHG
2016-07-01,510230.XSHG,CN,2011-05-23,国泰上证180金融ETF,ETF,2999-12-31 00:00:00,XSHG
2016-07-01,510260.XSHG,CN,2011-06-08,诺安上证新兴产业ETF,ETF,2020-01-15 00:00:00,XSHG
2016-07-01,510270.XSHG,CN,2011-08-18,国企ETF,ETF,2999-12-31 00:00:00,XSHG
2016-07-01,510280.XSHG,CN,2011-10-18,上证180成长ETF,ETF,2019-09-30 00:00:00,XSHG
2016-07-01,510290.XSHG,CN,2011-11-08,南方上证380ETF,ETF,2999-12-31 00:00:00,XSHG
2016-07-01,510300.XSHG,CN,2012-05-28,华泰柏瑞沪深300ETF,ETF,2999-12-31 00:00:00,XSHG
2016-07-01,510310.XSHG,CN,2013-03-25,易方达沪深300ETF,ETF,2999-12-31 00:00:00,XSHG
2016-07-01,510330.XSHG,CN,2013-01-16,华夏沪深300ETF,ETF,2999-12-31 00:00:00,XSHG
2016-07-01,510360.XSHG,CN,2015-09-09,广发沪深300ETF,ETF,2999-12-31 00:00:00,XSHG
2016-07-01,510410.XSHG,CN,2012-05-11,博时上证自然资源ETF,ETF,2999-12-31 00:00:00,XSHG
2016-07-01,510420.XSHG,CN,2012-07-09,180ETF,ETF,2019-11-08 00:00:00,XSHG
2016-07-01,510430.XSHG,CN,2012-09-24,银华上证50等权ETF,ETF,2020-12-18 00:00:00,XSHG
2016-07-01,510440.XSHG,CN,2012-10-08,中证500沪市ETF,ETF,2022-12-22 00:00:00,XSHG
2016-07-01,510450.XSHG,CN,2013-08-01,上证180高贝塔ETF,ETF,2016-08-24 00:00:00,XSHG
2016-07-01,510500.XSHG,CN,2013-03-15,南方中证500ETF,ETF,2999-12-31 00:00:00,XSHG
2016-07-01,510510.XSHG,CN,2013-05-24,广发中证500ETF,ETF,2999-12-31 00:00:00,XSHG
2016-07-01,510520.XSHG,CN,2014-03-10,诺安中证500ETF,ETF,2019-10-31 00:00:00,XSHG
2016-07-01,510560.XSHG,CN,2015-07-03,国寿安保中证500ETF,ETF,2999-12-31 00:00:00,XSHG
2016-07-01,510580.XSHG,CN,2015-09-14,易方达中证500ETF,ETF,2999-12-31 00:00:00,XSHG
2016-07-01,510610.XSHG,CN,2013-05-08,华夏能源ETF,ETF,2016-07-06 00:00:00,XSHG
2016-07-01,510620.XSHG,CN,2013-05-08,华夏材料ETF,ETF,2016-08-15 00:00:00,XSHG
2016-07-01,510630.XSHG,CN,2013-05-08,华夏消费ETF,ETF,2999-12-31 00:00:00,XSHG
2016-07-01,510650.XSHG,CN,2013-05-08,华夏金融ETF,ETF,2999-12-31 00:00:00,XSHG
2016-07-01,510660.XSHG,CN,2013-05-08,华夏医药ETF,ETF,2999-12-31 00:00:00,XSHG
2016-07-01,510680.XSHG,CN,2015-12-15,万家上证50ETF,ETF,2999-12-31 00:00:00,XSHG
2016-07-01,510710.XSHG,CN,2015-06-15,博时上证50ETF,ETF,2999-12-31 00:00:00,XSHG
2016-07-01,510880.XSHG,CN,2007-01-18,华泰柏瑞上证红利ETF,ETF,2999-12-31 00:00:00,XSHG
2016-07-01,510900.XSHG,CN,2012-10-22,易方达恒生国企(QDII-ETF),ETF,2999-12-31 00:00:00,XSHG
2016-07-01,511010.XSHG,CN,2013-03-25,国泰上证5年期国债ETF,ETF,2999-12-31 00:00:00,XSHG
2016-07-01,511210.XSHG,CN,2013-08-16,上证企业债30ETF,ETF,2018-01-26 00:00:00,XSHG
2016-07-01,511220.XSHG,CN,2014-12-16,海富通上证城投债ETF,ETF,2999-12-31 00:00:00,XSHG
2016-07-01,511800.XSHG,CN,2014-12-08,易方达货币E,ETF,2999-12-31 00:00:00,XSHG
2016-07-01,511810.XSHG,CN,2015-01-05,南方理财金货币ETF,ETF,2999-12-31 00:00:00,XSHG
2016-07-01,511820.XSHG,CN,2016-02-22,鹏华添利交易型货币B,ETF,2999-12-31 00:00:00,XSHG
2016-07-01,511830.XSHG,CN,2015-08-03,华泰货币,ETF,2999-12-31 00:00:00,XSHG
2016-07-01,511860.XSHG,CN,2014-12-09,博时保证金货币ETF,ETF,2999-12-31 00:00:00,XSHG
2016-07-01,511880.XSHG,CN,2013-04-18,银华日利,ETF,2999-12-31 00:00:00,XSHG
2016-07-01,511890.XSHG,CN,2015-08-03,景顺长城货币ETF,ETF,2018-04-12 00:00:00,XSHG
2016-07-01,511900.XSHG,CN,2015-12-09,富国收益宝交易型货币H,ETF,2999-12-31 00:00:00,XSHG
2016-07-01,511920.XSHG,CN,2016-03-28,广发货币E,ETF,2999-12-31 00:00:00,XSHG
2016-07-01,511930.XSHG,CN,2015-12-15,国联日盈A,ETF,2999-12-31 00:00:00,XSHG
2016-07-01,511960.XSHG,CN,2016-01-11,嘉实快线货币H,ETF,2999-12-31 00:00:00,XSHG
2016-07-01,511980.XSHG,CN,2015-11-02,汇添富添富通货币E,ETF,2999-12-31 00:00:00,XSHG
2016-07-01,511990.XSHG,CN,2013-01-28,华宝添益A,ETF,2999-12-31 00:00:00,XSHG
2016-07-01,512010.XSHG,CN,2013-10-28,易方达沪深300医药ETF,ETF,2999-12-31 00:00:00,XSHG
2016-07-01,512070.XSHG,CN,2014-07-18,易方达沪深300非银ETF,ETF,2999-12-31 00:00:00,XSHG
2016-07-01,512110.XSHG,CN,2014-01-06,华安中证细分地产ETF,ETF,2017-01-13 00:00:00,XSHG
2016-07-01,512120.XSHG,CN,2014-01-06,华安中证细分医药ETF,ETF,2999-12-31 00:00:00,XSHG
2016-07-01,512210.XSHG,CN,2014-08-19,景顺长城中证800食品饮料ETF,ETF,2018-08-31 00:00:00,XSHG
2016-07-01,512220.XSHG,CN,2014-08-19,景顺长城中证科技传媒通信150ETF,ETF,2999-12-31 00:00:00,XSHG
2016-07-01,512230.XSHG,CN,2014-08-19,景顺长城中证医药卫生ETF,ETF,2019-01-23 00:00:00,XSHG
2016-07-01,512300.XSHG,CN,2014-12-18,南方中证500医药卫生ETF,ETF,2021-03-12 00:00:00,XSHG
2016-07-01,512310.XSHG,CN,2015-05-08,南方中证500工业ETF,ETF,2021-04-16 00:00:00,XSHG
2016-07-01,512330.XSHG,CN,2015-07-20,南方中证500信息技术ETF,ETF,2999-12-31 00:00:00,XSHG
2016-07-01,512340.XSHG,CN,2015-05-15,南方中证500原材料ETF,ETF,2021-04-16 00:00:00,XSHG
2016-07-01,512500.XSHG,CN,2015-05-29,华夏中证500ETF,ETF,2999-12-31 00:00:00,XSHG
2016-07-01,512510.XSHG,CN,2015-06-12,华泰柏瑞中证500ETF,ETF,2999-12-31 00:00:00,XSHG
2016-07-01,512600.XSHG,CN,2014-07-25,嘉实中证主要消费ETF,ETF,2999-12-31 00:00:00,XSHG
2016-07-01,512610.XSHG,CN,2014-07-25,嘉实中证医药卫生ETF,ETF,2022-12-22 00:00:00,XSHG
2016-07-01,512640.XSHG,CN,2014-07-25,嘉实中证金融地产ETF,ETF,2999-12-31 00:00:00,XSHG
2016-07-01,512990.XSHG,CN,2015-03-25,华夏MSCI中国A股国际通ETF,ETF,2999-12-31 00:00:00,XSHG
2016-07-01,513030.XSHG,CN,2014-09-05,华安德国(DAX)ETF,ETF,2999-12-31 00:00:00,XSHG
2016-07-01,513100.XSHG,CN,2013-05-15,国泰纳斯达克100(QDII-ETF),ETF,2999-12-31 00:00:00,XSHG
2016-07-01,513500.XSHG,CN,2014-01-15,博时标普500ETF,ETF,2999-12-31 00:00:00,XSHG
2016-07-01,513600.XSHG,CN,2015-01-26,南方恒生指数ETF,ETF,2999-12-31 00:00:00,XSHG
2016-07-01,513660.XSHG,CN,2015-01-26,华夏沪港通恒生ETF,ETF,2999-12-31 00:00:00,XSHG
2016-07-01,518800.XSHG,CN,2013-07-29,国泰黄金ETF,ETF,2999-12-31 00:00:00,XSHG
2016-07-01,518880.XSHG,CN,2013-07-29,华安黄金ETF,ETF,2999-12-31 00:00:00,XSHG
